cnes;razao_social;nome_fantasia;logradouro;numero;bairro;CEP;codigo_municipio;latitude;londitude;referencia
0116629;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB TAMBORIL                                 ;RUA FARMACEUTICO JOAO RODRIGUES         ;14        ;CENTRO              ;63750000;231320;-4.832                        ;-40.321                       ;202104
0116637;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USA IPU                                      ;RUA RAIMUNDO PINTO                      ;S/N       ;REINO DA FRANCA     ;62250000;230580;-4.322                        ;-40.711                       ;202104
0116645;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB IPU                                      ;RUA RAIMUNDO PINTO                      ;S/N       ;REINO DA FRANCA     ;62250000;230580;-4.322                        ;-40.711                       ;202104
0116653;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB MISSAO VELHA                             ;RUA ISAIAS ARRUDA                       ;715       ;BOA VISTA           ;63200000;230840;-7.25                         ;-39.143                       ;202104
0116661;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB RERIUTABA                                ;RUA NOSSA SENHORA DA CONCEICAO          ;76        ;CENTRO              ;62260000;231170;-4.142                        ;-40.582                       ;202104
0116688;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB ARARIPE                                  ;AV VICENTE ALENCAR BARBOSA              ;530       ;SIPAUBA II          ;63170000;230130;-7.213                        ;-40.046                       ;202104
0116696;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB BANABUIU                                 ;RUA FRANCISCO CALIXTO                   ;S/N       ;CENTRO              ;63960000;230185;-5.31                         ;-38.921                       ;202104
0116726;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USA SANTA QUITERIA                           ;AV CORONEL MANOEL ALVES                 ;S/N       ;CENTRO              ;62280000;231220;-4.332                        ;-40.157                       ;202104
0117862;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB PEREIRO                                  ;AV JOSE MILTON DE MORAIS                ;09        ;VILA NOVA           ;63460000;231080;-6.045                        ;-38.461                       ;202104
0117870;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB CARIDADE                                 ;BR 020                                  ;S/N       ;CENTRO              ;62730000;230300;-4.232                        ;-39.193                       ;202104
0118656;ROBERTA CUNHA VASCONCELOS EIRELI                            ;ODONTO VIP CENTER                                           ;RUA BARAO DO RIO BRANCO                 ;1071      ;CENTRO              ;60025060;230440;-3.727724                     ;-38.528385                    ;202104
0130281;CLINICA CLINVIVA                                            ;CLINICA CLINVIVA LTDA                                       ;RUA SAVINO BARREIRA                     ;920       ;CENTRO              ;63475000;230690;-5.887625                     ;-38.6220921                   ;202104
0130303;PREFEITURA MUNICIPAL DE MOMBACA                             ;UNIDADE MISTA DE MOMBACA                                    ;CEL ADERALDO CASTELO                    ;S/N       ;CENTRO              ;63610000;230850;-5.744185094812572            ;-39.62893009185791            ;202104
0130699;PREFEITURA MUNICIPAL DO CRATO                               ;UNIDADE REFERENCIA COVID 19                                 ;JOSE HORACIO PEQUENO                    ;250       ;ZACARIAS GONCALVES  ;63110012;230420;-7.2550007                    ;-39.4494957                   ;202104
0130761;SAULO DE MORAIS SILVA                                       ;SAULO DE MORAIS SILVA                                       ;AVENIDA 08 DE NOVEMBRO                  ;764       ;CENTRO              ;63475000;230690;-5.891                        ;-38.622                       ;202104
0130915;MUNICIPIO DE BARRO                                          ;CENTRO DE ATENDIMENTO AO ENFRENTAMENTO A COVID 19           ;RUA TRAJANO NOGUEIRA                    ;S/N       ;TRAJANO NOGUEIRA    ;63380000;230200;-7.1723163                    ;-38.7744121                   ;202104
0133094;NUCLEO DE ATENCAO A SAUDE DA UNIMED DO CARIRI EIRELI        ;HOSPITAL UNIMED CARIRI                                      ;RUA SAO JOSE                            ;805       ;CENTRO              ;63010032;230730;-7.2074848                    ;-39.321594                    ;202104
0136808;MUNICIPIO DE TRAIRI                                         ;HOSPITAL DE CAMPANHA COVID 19                               ;RUA CELSO BARROSO                       ;S/N       ;BOA ESPERANCA       ;62690000;231350;-3.278                        ;-39.269                       ;202104
0136816;MUNICIPIO DE TRAIRI                                         ;UNIDADE BASICA DE SAUDE ILHA                                ;RUA ILHA                                ;S/N       ;ILHA                ;62690000;231350;-3.278                        ;-39.269                       ;202104
0149462;SERVICO SOCIAL DA INDUSTRIA SESI                            ;UN NEGOCIOS SESI CARIRI ESCOLA SESI PE AZARIAS SOBREIRA     ;RUA JOSE MARROCOS                       ;2266      ;SALESIANOS          ;63050245;230730;-7.218886                     ;-39.3205955                   ;202104
0149683;MUNICIPIO DE OCARA                                          ;PONTO DE APOIO LAGOA DO VELHO                               ;LOCALIDADE LAGOA DO VELHO               ;S/N       ;ZONA RURAL          ;62755000;230945;-4.504510648292686            ;-38.50029945373535            ;202104
0151653;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB COREAU                                   ;RUA TANCREDO NEVES                      ;S/N       ;COHAB               ;62160000;230400;-3.552789                     ;-40.6486144                   ;202104
0151688;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB IPUEIRAS                                 ;RUA JOSE ALEXANDRE                      ;S/N       ;ESTACAO             ;62230000;230590;-4.542                        ;-40.719                       ;202104
0151718;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB ACARAU                                   ;RUA DESEMBARGADOR ARMANDO DE SOUSA LOUSA;S/N       ;MONSENHOR SABINO    ;62580000;230020;-2.886                        ;-40.12                        ;202104
0151734;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USA ACARAU                                   ;RUA DESEMBARGADOR ARMANDO DE SOUSA LOUSA;S/N       ;MONSENHOR SABINO    ;62580000;230020;-2.886                        ;-40.12                        ;202104
0151742;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB GRACA                                    ;AV RAIMUNDO DA CUNHA BRITO              ;S/N       ;CENTRO              ;62365000;230465;-4.046                        ;-40.753                       ;202104
0151750;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB SANTANA DO CARIRI                        ;RUA CICERO ALVES DE SOUZA               ;S/N       ;CENTRO              ;63190000;231210;-7.188                        ;-39.737                       ;202104
0151769;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB TIANGUA                                  ;AV LAIR FELIX NUNES                     ;98        ;CENTRO              ;62320000;231340;-3.732                        ;-40.992                       ;202104
0151777;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USA TIANGUA                                  ;AV LAIR FELIX NUNES                     ;98        ;CENTRO              ;62320000;231340;-3.732                        ;-40.992                       ;202104
0151785;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB IGUATU 02                                ;AV ROBERTO COSTA                        ;2063      ;ESPALNADA I         ;63504268;230550;-6.359                        ;-39.299                       ;202104
0151807;SECRETARIA DA SAUDE DO ESTADO DO CEARA                      ;SAMU 192 CEARA USB INDEPENDENCIA                            ;RUA PRESIDENTE VASGAS                   ;S/N       ;LIBERDADE           ;63640000;230560;-5.396                        ;-40.309                       ;202104
0153087;MUNICIPIO DE ITAPIPOCA                                      ;HOSPITAL REGIONAL DE ITAPIPOCA                              ;RUA JOSE PINTO                          ;118       ;CACIMBAS            ;62502612;230640;-3.496534                     ;-39.597289                    ;202104
0156647;NUMICIPIO DE CANINDE                                        ;CENTRO DE INTERNACAO COVID 19                               ;PRACA FREI AURELIO                      ;1397      ;CENTRO              ;62700000;230280;-4.361885745389484            ;-39.31377053260803            ;202104
0157392;MUNICIPIO DE SAO BENEDITO                                   ;HOSPITAL DE CAMPANHA COVID 19 DE SAO BENEDITO               ;RODOVIA DA CONFIANCA NORTE              ;S/N       ;PIMENTEIRA I        ;62370000;231230;-4.024890                     ;-40.869817                    ;202104
0164216;FORTALEZA HOME CARE SERVICOS MEDICOS DOMICILIARES LTDA      ;FORTALEZA HOME CARE                                         ;RUA VISCONDE DE MAUA                    ;2130      ;DIONISIO TORRES     ;60125161;230440;-3.744099                     ;-38.501968                    ;202104
0164224;MANOEL DE JESUS RODRIGUES MELLO                             ;MANOEL DE JESUS RODRIGUES MELLO                             ;RUA PADRE LUIS FIGUEIRA                 ;550       ;ALDEOTA             ;60150120;230440;-3.733046                     ;-38.512609                    ;202104
0164259;PREFEITURA MUNICIPAL DE FARIAS BRITO                        ;UNIDADE SENTINELA JOSE GOMES BEZERRA                        ;TRAVESSA QUIXARA                        ;S/N       ;BOA VISTA           ;63185000;230430;-6.924148                     ;-39.570685                    ;202104
0164267;CENTRO DE ESPECIALIDADES MEDICAS CLAUDIONOR FRANCELINO RIBEI;CENTRO MEDICO                                               ;DA INDEPENDENCIA                        ;324       ;NOVA ESPERANCA      ;63185000;230430;-6.931804                     ;-39.571883                    ;202104
0171999;NARUZA ALVES SILVEIRA TEIXEIRA                              ;NARUZA ALVES SILVEIRA TEIXEIRA                              ;RUA CARLOS VASCONCELOS                  ;1650      ;ALDEOTA             ;60115171;230440;-3.736380                     ;-38.511961                    ;202104
